report_year,codmun,state,namemun,faction,faction_full_name,alignment_states,pcc_aligned,cv_aligned,alignment_justification
2023,1600154,Amapá,Pedra Branca do Amapari,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2023,1600154,Amapá,Pedra Branca do Amapari,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2023,1600204,Amapá,Calçoene,FTA,Família Terror do Amapá,"AP, PA",1,0,"Local faction from Amapá, one of two main AP groups alongside UCA. When PCC and CV arrived in AP in 2022, PCC allied with FTA (2023). FTA also operates in PA municipalities near the AP border (Afuá, Chaves, Senador José Porfírio) due to geographic proximity. Present in 8 municipalities in 2025, controlling 2 border municipalities."
2023,1600204,Amapá,Calçoene,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2023,1600238,Amapá,Ferreira Gomes,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2023,1600279,Amapá,Laranjal do Jari,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2023,1600279,Amapá,Laranjal do Jari,UCA,União Criminosa Amapaense,AP,0,1,"Local faction from Amapá, one of two main AP groups alongside FTA. When national factions arrived in AP, UCA aligned with CV (2023). Listed among active factions in 2025, present in 3 municipalities."
2023,1600303,Amapá,Macapá,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2023,1600303,Amapá,Macapá,FTA,Família Terror do Amapá,"AP, PA",1,0,"Local faction from Amapá, one of two main AP groups alongside UCA. When PCC and CV arrived in AP in 2022, PCC allied with FTA (2023). FTA also operates in PA municipalities near the AP border (Afuá, Chaves, Senador José Porfírio) due to geographic proximity. Present in 8 municipalities in 2025, controlling 2 border municipalities."
2023,1600501,Amapá,Oiapoque,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2023,1600501,Amapá,Oiapoque,FTA,Família Terror do Amapá,"AP, PA",1,0,"Local faction from Amapá, one of two main AP groups alongside UCA. When PCC and CV arrived in AP in 2022, PCC allied with FTA (2023). FTA also operates in PA municipalities near the AP border (Afuá, Chaves, Senador José Porfírio) due to geographic proximity. Present in 8 municipalities in 2025, controlling 2 border municipalities."
2023,1600501,Amapá,Oiapoque,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2023,1600535,Amapá,Porto Grande,FTA,Família Terror do Amapá,"AP, PA",1,0,"Local faction from Amapá, one of two main AP groups alongside UCA. When PCC and CV arrived in AP in 2022, PCC allied with FTA (2023). FTA also operates in PA municipalities near the AP border (Afuá, Chaves, Senador José Porfírio) due to geographic proximity. Present in 8 municipalities in 2025, controlling 2 border municipalities."
2023,1600550,Amapá,Pracuúba,FTA,Família Terror do Amapá,"AP, PA",1,0,"Local faction from Amapá, one of two main AP groups alongside UCA. When PCC and CV arrived in AP in 2022, PCC allied with FTA (2023). FTA also operates in PA municipalities near the AP border (Afuá, Chaves, Senador José Porfírio) due to geographic proximity. Present in 8 municipalities in 2025, controlling 2 border municipalities."
2023,1600550,Amapá,Pracuúba,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2023,1600600,Amapá,Santana,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2023,1600600,Amapá,Santana,FTA,Família Terror do Amapá,"AP, PA",1,0,"Local faction from Amapá, one of two main AP groups alongside UCA. When PCC and CV arrived in AP in 2022, PCC allied with FTA (2023). FTA also operates in PA municipalities near the AP border (Afuá, Chaves, Senador José Porfírio) due to geographic proximity. Present in 8 municipalities in 2025, controlling 2 border municipalities."
2023,1702109,Tocantins,Araguaína,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2023,1702109,Tocantins,Araguaína,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2023,1703867,Tocantins,Cariri do Tocantins,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
